,Q1,Q3,IQR,P90,Avg_Weekly_Supply,Median,Number of Partners ,DRY,FROZEN,PRODUCE,REFRIG,Monthly_Open_Hours,Average_monthly_served,Parent,Is_Disaster_Relief,Is_TEFAP,Is_CSFP,Is_Non_Church,info_web,C_pantry,C_Other,Partners_webpage,Is_multi_FB,Is_Other,isWeb,Is_Meal_Services,Is_White,Is_Multi,social_media,isEmail,Is_Pantries,Is_Black,Is_Hispanic,Is_Elderly_Services,Is_Children_Services,Is_Shelters_Group_Homes
19,-0.4587681918707394,-0.3320542745974121,-0.1381146050229347,0.2037659739522242,-0.2794245992853688,-0.6039472278720216,-0.34716296198471047,0.12951590188332443,-0.4711591429401095,-0.40917080587348514,-0.24356845410220118,-0.2646930136127517,-0.0027974519302144704,R1041,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,1,1,0,0,0,0,0
20,-0.3964916516690761,0.3858624269902201,0.8603230875737711,1.0295622826289945,0.3416120817948024,-0.06559595174737365,-0.34716296198471047,-0.30755764993295015,-0.1956103076533725,-0.35497240083997256,-0.689306831577767,0.8963609909373247,-0.1915478609335975,R1044,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1.0,1,1,0,0,0,0,0
21,4.115679805525137,3.363091753974875,1.7984345681887242,2.7090504321255042,3.4785259993623234,4.204344758088494,5.913152745936298,0.907948294591865,0.07338384802824187,1.1132235695826367,0.9762794812224717,0.2852799359109687,4.2726410295066355,R1048,1,1,0,0,1.0,1.0,0.0,0.0,1.0,0,0,0,1,0,1.0,1,1,0,0,0,0,0
22,-0.5344740333955103,-0.8026029300008479,-0.7662626760078879,-0.857992193722503,-0.8057389826394796,-0.6891562533835639,-0.34716296198471047,-0.7992968049095905,-0.5627154475195456,-1.090877285328072,-0.7352232608625389,6.239062587347186,-0.4624303520113442,R1054,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,0,0,0,0,0,1
23,0.011995228137095023,0.2302082585091095,0.32616392144436623,0.10532703648294052,0.04365232619819948,-0.05961064344196519,-0.34716296198471047,0.72316150262686,0.1549775926089192,0.6705149134304974,0.7422543247233848,-0.4251017905571702,-0.35981764420930673,R1056,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,1,0,0,0,0,0
24,0.04254319927866923,-0.27242995344690396,-0.4286986356712827,0.1775125307222784,0.05579843677165103,-0.05607931154177422,-0.34716296198471047,0.923880675999752,1.1678488040308093,1.3097789175290406,-0.28578419694846335,-0.12932859376719869,1.4525894926782297,R1058,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1.0,1,1,0,0,0,0,1
25,-0.6743010993696241,-0.9476894012590988,-0.8722501644620169,-1.0005153596887273,-0.9444431891634958,-0.8232271594247134,-0.34716296198471047,-0.5344442269057134,-0.7244600154179246,-0.644019417142332,-0.7648209753767029,-0.12932859376719869,-0.4065924428569383,R1059,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,0,0,0,0,0,1
26,-0.31266919945451493,1.0815640740909525,1.810194291095296,1.7485036916652184,0.9599892077874458,0.7146706037031471,-0.03414717658866006,-0.18531344517034962,-0.3595729572721206,0.009982137948666377,-0.6061236819766372,-0.3563551718667051,0.6214868538152228,R1060,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,1,0,0,0,1,0
27,-0.3604834151543702,0.615757529751782,1.1679534392818247,0.30598479382570376,0.4859990042037908,0.9497299844246428,-0.34716296198471047,0.9558106048408725,0.9739318130815945,0.6552042830600244,1.799656809771448,-0.4098247641815113,-0.4948789806065878,R1062,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,1,0,0,0
28,-0.4832655986799245,0.6697786823422851,1.339044353557882,1.1203442583137782,0.5998053913977999,0.7925884354608281,-0.34716296198471047,0.7836761241002203,1.6090301615419969,1.2781920257812933,0.7928263816026095,-0.14247680260748055,-0.14451558815415982,R1066,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,1,0,0,0,0,0
29,-0.637333627046125,-0.9158337074645578,-0.8536967990827301,-0.9452534789393774,-0.8958936384617984,-0.7884035474659732,-0.34716296198471047,-0.43166248613836955,-0.5355320612967941,-1.121981141901558,-0.7648209753767029,-0.12932859376719869,-0.645798834716747,R1069,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1.0,1,1,0,0,0,0,0
30,0.1808207304847322,0.636702171540049,0.7909423888949413,0.33898856704634345,0.49688172713111844,0.7875825412417592,-0.34716296198471047,0.6213237023173356,1.2919785323912154,1.2396612415834198,1.8556721720283098,-0.3563551718667051,-0.45787254175686676,R1070,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,1,0,0,0,0,0
31,4.41983134428255,3.4892845560177856,1.7532043519419263,2.7337924623769716,3.621432600545938,4.042393197722879,-0.34716296198471047,0.508217035310441,0.2850505289122259,0.7751928575793777,0.8715592231549073,-0.020260591602209343,4.558610290710673,R1073,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,1,0,0,0,0,0
32,-0.5601520381232103,-0.06004098507037323,0.3342740751730365,-0.026623258415546035,-0.33631716862797295,-0.6604267735176033,-0.03414717658866006,-0.29923937235696335,-0.4314297089127843,-0.14473324686069036,-0.5870819602666246,-0.38690922461802296,0.41534849099168936,R1074,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0,1,0,0,0,1.0,1,1,0,1,0,1,0
